username,registration_date,nb_of_comments,nb_of_cities,age,sex,country,top_cuisines,avg_overall_rating,avg_cuisine_rating,avg_service_rating,avg_quality_price_rating,avg_mood_rating,avg_michelin,avg_price_range_estimation
Jamori,2010,71,104,65+,H,suisse,"{'Europeenne': 16, 'Suisse': 12, 'Italienne': 5, 'Francaise': 5, 'Internationale': 4, 'Mediterraneenne': 3, 'Europe_centrale': 3, 'Asiatique': 3, 'Pizza': 2, 'Fusion': 2, 'Indienne': 1, 'Espagnole': 1, 'Chinoise': 1}",4.13,4.26,4.12,4.03,1.65,0.0,1.94
karim b,2017,13,5,None,None,None,"{'Europeenne': 5, 'Suisse': 4, 'Europe_centrale': 3, 'Restauration_rapide': 2, 'Pizza': 2, 'Italienne': 2, 'Francaise': 2, 'Asiatique': 2, 'Turque': 1, 'Traiteur': 1, 'Thai': 1, 'Pub': 1, 'Mediterraneenne': 1, 'Mongole': 1, 'Moderne': 1, 'Chinoise': 1, 'Cafe': 1, 'Bar': 1, 'Americaine': 1}",4.25,3.55,3.46,3.36,1.53,0.0,1.77
olivioshka,2009,33,17,35-49,H,suisse,"{'Europeenne': 8, 'Suisse': 4, 'Italienne': 4, 'Asiatique': 4, 'Francaise': 3, 'Europe_centrale': 3, 'Pizza': 2, 'Mediterraneenne': 2, 'Thai': 1, 'Sushi': 1, 'Moderne': 1, 'Libanaise': 1, 'Japonaise': 1, 'Espagnole': 1, 'Coreenne': 1, 'Chinoise': 1}",4.08,4.23,3.94,3.81,2.65,0.0,2.0
denipier,2015,81,57,50-64,H,None,"{'Europeenne': 46, 'Suisse': 39, 'Francaise': 27, 'Italienne': 22, 'Europe_centrale': 9, 'Mediterraneenne': 7, 'Pizza': 5, 'Chinoise': 4, 'Brasserie_gastronomique': 4, 'Asiatique': 4, 'Italie_du_Sud': 2, 'Internationale': 2, 'Grillades': 2, 'Cafe': 2, 'Toscane': 1, 'Steakhouse': 1, 'Sicilienne': 1, 'Sarde': 1, 'Romana': 1, 'Moderne': 1, 'Latium': 1, 'Italie_du_Centre': 1, 'Diner': 1, 'Caraibes': 1, 'Bar': 1}",4.02,3.96,3.93,3.8,1.69,0.03,1.95
Pierre19620308,2013,26,18,None,None,suisse,"{'Europeenne': 6, 'Suisse': 4, 'Europe_centrale': 2, 'Pub': 1, 'Japonaise': 1, 'Italienne': 1, 'Francaise': 1, 'Chinoise': 1, 'Brasserie_gastronomique': 1, 'Bar': 1, 'Asiatique': 1, 'Americaine': 1, 'Allemande': 1}",3.81,3.56,3.44,3.25,3.06,0.0,1.75
JacSol S,2013,38,35,None,None,suisse,"{'Europeenne': 21, 'Suisse': 15, 'Francaise': 11, 'Italienne': 5, 'Pizza': 4, 'Cafe': 2, 'Thai': 1, 'Sushi': 1, 'Steakhouse': 1, 'Pub': 1, 'Mediterraneenne': 1, 'Moderne': 1, 'Japonaise': 1, 'Chinoise': 1, 'Brasserie_gastronomique': 1, 'Bar': 1, 'Asiatique': 1}",3.95,3.89,3.7,3.62,2.11,0.04,1.85
ramequind,2015,9,6,None,None,None,"{'Suisse': 3, 'Europeenne': 2, 'Saine': 1, 'Internationale': 1, 'Francaise': 1, 'Europe_centrale': 1, 'Chinoise': 1, 'Cafe': 1, 'Bar_a_vins': 1}",3.84,4.08,4.08,3.95,1.05,0.0,1.58
MARTINS10432,2016,92,43,None,None,suisse,"{'Europeenne': 9, 'Suisse': 5, 'Italienne': 5, 'Mediterraneenne': 4, 'Europe_centrale': 3, 'Pizza': 2, 'Bar_a_bieres': 2, 'Asiatique': 2, 'Sushi': 1, 'Napolitaine': 1, 'Japonaise': 1, 'Italie_du_Sud': 1, 'Grillades': 1, 'Chinoise': 1, 'Campanie': 1, 'Bar': 1}",3.87,3.7,3.62,3.36,1.96,0.08,2.08
marie-annick54,2009,81,251,50-64,F,None,"{'Suisse': 2, 'Europeenne': 2, 'Europe_centrale': 2, 'Vietnamienne': 1, 'Mediterraneenne': 1, 'Italienne': 1, 'Chinoise': 1, 'Asiatique': 1}",4.28,4.53,4.14,3.92,3.14,0.0,2.0
Nicolas2222,2012,200,113,35-49,H,suisse,"{'Europeenne': 59, 'Suisse': 48, 'Francaise': 32, 'Italienne': 15, 'Pizza': 9, 'Mediterraneenne': 8, 'Asiatique': 6, 'Sushi': 5, 'Japonaise': 5, 'Europe_centrale': 5, 'Steakhouse': 3, 'Internationale': 3, 'Bar': 3, 'Thai': 2, 'Brasserie_gastronomique': 2, 'Portugaise': 1, 'Moderne': 1, 'Chinoise': 1, 'Cafe': 1, 'Bar_a_vins': 1}",4.02,4.09,4.01,3.74,3.19,0.11,2.09
AG90jk,2020,1,1,None,None,None,"{'Suisse': 1, 'Europeenne': 1, 'Chinoise': 1, 'Asiatique': 1}",4.0,4.5,4.0,4.5,4.5,0.0,2.0
"bailiej757Seattle, ",2009,339,215,65+,H,None,"{'Suisse': 6, 'Europeenne': 6, 'Italienne': 1, 'Italie_du_Sud': 1, 'Europe_centrale': 1, 'Chinoise': 1, 'Calabraise': 1, 'Cafe': 1, 'Asiatique': 1}",4.35,2.04,2.02,2.0,0.9,0.0,1.77
Ambassador733958,2017,2,2,None,None,portugal,"{'Suisse': 1, 'Europeenne': 1, 'Chinoise': 1, 'Asiatique': 1}",4.0,4.5,4.0,4.5,4.5,0.0,2.0
SncJames,2012,4,4,25-34,H,malaisie,"{'Suisse': 1, 'Europeenne': 1, 'Chinoise': 1, 'Asiatique': 1}",4.0,4.5,4.0,4.5,4.5,0.0,2.0
Ronda T,2016,1,0,None,None,None,"{'Suisse': 1, 'Europeenne': 1, 'Chinoise': 1, 'Asiatique': 1}",4.0,4.5,4.0,4.5,4.5,0.0,2.0
DeidreTravis,2012,95,470,None,None,egypte,"{'Europeenne': 2, 'Suisse': 1, 'Pizza': 1, 'Italienne': 1, 'Chinoise': 1, 'Asiatique': 1}",3.78,4.06,4.0,4.06,4.06,0.0,2.0
mic d,2011,216,103,65+,H,suisse,"{'Suisse': 3, 'Europeenne': 3, 'Francaise': 2, 'Asiatique': 2, 'Indienne': 1, 'Chinoise': 1}",3.72,3.94,3.72,3.84,3.56,0.0,2.0
defariam,2010,5,87,None,None,suisse,"{'Suisse': 3, 'Europeenne': 3}",4.36,1.29,2.89,2.71,0.0,0.0,1.64
SunshineSwitzerlandCanton de ,2019,49,34,None,None,suisse,"{'Thai': 1, 'Sushi': 1, 'Suisse': 1, 'Japonaise': 1, 'Italienne': 1, 'Grillades': 1, 'Europeenne': 1, 'Chinoise': 1, 'Asiatique': 1}",3.31,1.12,1.31,1.31,0.0,0.0,0.75
RavigotantSuisse,2017,314,168,50-64,None,None,"{'Suisse': 4, 'Europeenne': 4, 'Italienne': 2, 'Europe_centrale': 2, 'Pizza': 1, 'Mediterraneenne': 1, 'Grillades': 1, 'Chinoise': 1, 'Asiatique': 1}",4.35,1.82,1.82,1.68,0.0,0.0,1.7
FredTripReporter,2015,49,30,None,None,None,"{'Italienne': 2, 'Europeenne': 2, 'Pub': 1, 'Pizza': 1, 'Mediterraneenne': 1, 'Francaise': 1, 'Chinoise': 1, 'Bar': 1, 'Asiatique': 1}",4.5,3.75,3.65,3.54,0.73,0.0,2.0
Gastronomicalus,2014,22,15,None,None,suisse,"{'Europeenne': 7, 'Suisse': 5, 'Mediterraneenne': 4, 'Italienne': 4, 'Francaise': 3, 'Sarde': 2, 'Pizza': 2, 'Libanaise': 2, 'Italie_du_Sud': 2, 'Internationale': 2, 'Europe_centrale': 2, 'Asiatique': 2, 'Venezuelienne': 1, 'Vietnamienne': 1, 'Thai': 1, 'Saine': 1, 'Peruvienne': 1, 'Mexicaine': 1, 'Lombarde': 1, 'Latino': 1, 'Japonaise': 1, 'Italie_du_Nord': 1, 'Indienne': 1, 'Grillades': 1, 'Colombienne': 1, 'Chinoise': 1}",3.89,4.14,4.05,3.91,1.89,0.0,2.05
Mamelie58,2012,234,113,None,None,None,"{'Europeenne': 13, 'Francaise': 8, 'Suisse': 7, 'Pub': 3, 'Asiatique': 3, 'Moderne': 2, 'Internationale': 2, 'Brasserie_gastronomique': 2, 'Bar': 2, 'Americaine': 2, 'Ethiopienne': 1, 'Thai': 1, 'Italienne': 1, 'Indienne': 1, 'Grillades': 1, 'Fusion': 1, 'Chinoise': 1, 'Africaine': 1}",4.04,4.2,3.99,3.71,3.21,0.16,2.25
frimousset,2013,32,28,None,None,suisse,"{'Europeenne': 17, 'Suisse': 15, 'Francaise': 7, 'Italienne': 4, 'Pizza': 2, 'Chinoise': 2, 'Saine': 1, 'Napolitaine': 1, 'Mediterraneenne': 1, 'Mexicaine': 1, 'Italie_du_Sud': 1, 'Campanie': 1, 'Belge': 1, 'Asiatique': 1}",4.33,3.68,3.67,3.65,1.18,0.11,1.85
Ravigotant,2017,314,168,50-64,None,None,"{'Europeenne': 44, 'Suisse': 36, 'Francaise': 27, 'Mediterraneenne': 9, 'Europe_centrale': 9, 'Italienne': 8, 'Pizza': 4, 'Moderne': 3, 'Brasserie_gastronomique': 3, 'Libanaise': 2, 'Internationale': 2, 'Grillades': 2, 'Cafe': 2, 'Bar': 2, 'Asiatique': 2, 'Americaine': 2, 'Steakhouse': 1, 'Perse': 1, 'Japonaise': 1, 'Coreenne': 1, 'Chinoise': 1, 'Bresilienne': 1, 'Bar_a_vins': 1, 'Autrichienne': 1}",4.25,4.33,4.23,3.98,2.85,0.18,2.29
841jacquelined,2013,495,217,None,None,monaco,"{'Europeenne': 77, 'Francaise': 61, 'Suisse': 49, 'Europe_centrale': 9, 'Italienne': 7, 'Internationale': 7, 'Brasserie_gastronomique': 6, 'Mediterraneenne': 5, 'Moderne': 4, 'Chinoise': 4, 'Bar': 4, 'Asiatique': 4, 'Steakhouse': 3, 'Bar_a_vins': 3, 'Thai': 2, 'Saine': 2, 'Pub': 2, 'Pakistanaise': 2, 'Indienne': 2, 'Belge': 2, 'Americaine': 2, 'Traiteur': 1, 'Pizza': 1, 'Japonaise': 1, 'Grillades': 1, 'Diner': 1, 'Cafe': 1, 'Bar_a_bieres': 1, 'Asie_centrale': 1}",4.21,4.11,4.03,3.75,2.53,0.29,2.37
dzinet,2009,41,37,50-64,H,None,"{'Europeenne': 5, 'Suisse': 3, 'Francaise': 3, 'Mediterraneenne': 2, 'Italienne': 2, 'Europe_centrale': 2, 'Sushi': 1, 'Saine': 1, 'Pizza': 1, 'Moderne': 1, 'Japonaise': 1, 'Diner': 1, 'Chinoise': 1, 'Asiatique': 1}",4.23,4.18,4.14,3.93,3.93,0.27,2.18
Andrea G,2015,9,5,None,None,suisse,{},5.0,0.0,0.0,0.0,0.0,0.0,0.0
beat7777,2012,6,5,None,None,suisse,"{'Asiatique': 2, 'Vietnamienne': 1, 'Thai': 1, 'Sushi': 1, 'Pizza': 1, 'Japonaise': 1, 'Italienne': 1, 'Francaise': 1, 'Europeenne': 1, 'Chinoise': 1}",3.75,3.75,3.75,3.64,2.28,0.0,2.0
sgt-muel,2018,26,10,13-17,H,suisse,"{'Europeenne': 12, 'Italienne': 6, 'Suisse': 4, 'Pizza': 3, 'Steakhouse': 2, 'Mediterraneenne': 2, 'Francaise': 2, 'Asiatique': 2, 'Americaine': 2, 'Sushi': 1, 'Pub': 1, 'Moderne': 1, 'Japonaise': 1, 'Internationale': 1, 'Europe_centrale': 1, 'Chinoise': 1, 'Cafe': 1, 'Bar': 1}",3.95,4.0,3.97,3.84,2.03,0.05,2.05
philippemartel53,2018,26,13,None,None,None,"{'Europeenne': 6, 'Italienne': 4, 'Francaise': 4, 'Suisse': 3, 'Mediterraneenne': 3, 'Restauration_rapide': 1, 'Moderne': 1, 'Diner': 1, 'Chinoise': 1}",4.16,4.16,4.21,3.91,3.44,0.0,1.94
74Gaulois74,2016,31,15,None,None,None,"{'Europeenne': 10, 'Italienne': 7, 'Pizza': 6, 'Mediterraneenne': 4, 'Francaise': 4, 'Suisse': 2, 'Turque': 1, 'Restauration_rapide': 1, 'Chinoise': 1, 'Asiatique': 1}",4.06,4.1,4.03,3.85,1.94,0.0,1.98
natscape,2009,62,379,None,None,None,"{'Europeenne': 14, 'Francaise': 11, 'Suisse': 8, 'Italienne': 6, 'Asiatique': 5, 'Sushi': 3, 'Pizza': 3, 'Mediterraneenne': 3, 'Japonaise': 3, 'Chinoise': 2, 'Brasserie_gastronomique': 2, 'Singapourienne': 1, 'Napolitaine': 1, 'Moderne': 1, 'Malaisienne': 1, 'Italie_du_Sud': 1, 'Fusion': 1, 'Europe_centrale': 1, 'Coreenne': 1, 'Campanie': 1, 'Bar_a_vins': 1}",4.24,4.04,3.94,3.72,2.88,0.31,2.26
Mamo1069,2012,50,51,None,None,suisse,"{'Europeenne': 11, 'Francaise': 8, 'Suisse': 6, 'Italienne': 4, 'Pizza': 3, 'Mediterraneenne': 1, 'Chinoise': 1, 'Asiatique': 1}",3.99,3.95,4.01,3.74,2.81,0.2,2.2
Storyteller255988,2010,9,4,None,None,None,"{'Chinoise': 2, 'Asiatique': 2, 'Suisse': 1, 'Francaise': 1, 'Europeenne': 1}",3.85,3.8,3.8,3.4,0.8,0.0,1.7
Silarot,2012,186,147,None,None,None,"{'Europeenne': 62, 'Francaise': 38, 'Italienne': 29, 'Suisse': 27, 'Mediterraneenne': 16, 'Asiatique': 10, 'Pizza': 8, 'Saine': 6, 'Internationale': 5, 'Brasserie_gastronomique': 5, 'Bar': 4, 'Thai': 3, 'Steakhouse': 3, 'Napolitaine': 3, 'Libanaise': 3, 'Italie_du_Sud': 3, 'Indienne': 3, 'Fusion': 3, 'Europe_centrale': 3, 'Campanie': 3, 'Cafe': 3, 'Americaine': 3, 'Ethiopienne': 2, 'Restauration_rapide': 2, 'Latino': 2, 'Japonaise': 2, 'Argentine': 2, 'Africaine': 2, 'Traiteur': 1, 'Toscane': 1, 'Russe': 1, 'Peruvienne': 1, 'Pub': 1, 'Philippine': 1, 'Pakistanaise': 1, 'Moderne': 1, 'Mexicaine': 1, 'Marocaine': 1, 'Italie_du_Centre': 1, 'Espagnole': 1, 'Coreenne': 1, 'Chinoise': 1, 'Catalane': 1}",3.94,3.77,3.69,3.45,1.98,0.04,2.01
philippege,2008,84,49,35-49,H,suisse,"{'Francaise': 9, 'Europeenne': 9, 'Italienne': 7, 'Pizza': 6, 'Suisse': 2, 'Mediterraneenne': 2, 'Internationale': 2, 'Grillades': 2, 'Cafe': 2, 'Vietnamienne': 1, 'Thai': 1, 'Steakhouse': 1, 'Sicilienne': 1, 'Saine': 1, 'Napolitaine': 1, 'Moderne': 1, 'Italie_du_Sud': 1, 'Europe_centrale': 1, 'Chinoise': 1, 'Campanie': 1, 'Bar': 1, 'Asiatique': 1}",3.9,3.75,3.61,3.39,2.44,0.08,2.02
lepicurien_01,2012,27,62,35-49,H,france,"{'Europeenne': 7, 'Francaise': 5, 'Suisse': 2, 'Restauration_rapide': 2, 'Pub': 2, 'Italienne': 2, 'Asiatique': 2, 'Thai': 1, 'Taiwanaise': 1, 'Mediterraneenne': 1, 'Japonaise': 1, 'Internationale': 1, 'Chinoise': 1, 'Bar': 1, 'Americaine': 1}",3.79,3.87,3.73,3.64,1.73,0.0,2.0
rgsalegosse,2016,25,21,None,None,suisse,"{'Europeenne': 8, 'Francaise': 6, 'Suisse': 5, 'Asiatique': 5, 'Thai': 3, 'Mediterraneenne': 3, 'Italienne': 2, 'Coreenne': 2, 'Vietnamienne': 1, 'Steakhouse': 1, 'Pizza': 1, 'Japonaise': 1, 'Internationale': 1, 'Grillades': 1, 'Chinoise': 1, 'Americaine': 1}",4.01,3.98,3.94,3.71,1.44,0.0,1.94
v_roniquej803,2016,19,14,None,None,france,"{'Europeenne': 2, 'Thai': 1, 'Suisse': 1, 'Italienne': 1, 'Francaise': 1, 'Chinoise': 1, 'Asiatique': 1}",3.88,4.23,4.23,3.88,1.73,0.38,2.08
BBCBIS,2014,153,75,None,None,suisse,"{'Europeenne': 6, 'Francaise': 3, 'Suisse': 2, 'Saine': 2, 'Peruvienne': 2, 'Mediterraneenne': 2, 'Italienne': 2, 'Chinoise': 2, 'Asiatique': 2, 'Thai': 1, 'Suedoise': 1, 'Sushi': 1, 'Scandinave': 1, 'Norvegienne': 1, 'Moderne': 1, 'Latino': 1, 'Japonaise': 1, 'Internationale': 1, 'Indienne': 1, 'Fusion': 1, 'Europe_centrale': 1, 'Cafe': 1, 'Bar': 1, 'Amerique_centrale': 1}",4.18,4.46,4.35,3.85,1.86,0.51,2.85
Florencecaroline,2014,108,67,None,None,None,"{'Europeenne': 38, 'Francaise': 31, 'Suisse': 15, 'Asiatique': 6, 'Thai': 5, 'Italienne': 5, 'Mediterraneenne': 4, 'Steakhouse': 3, 'Bar_a_vins': 3, 'Bar': 3, 'Saine': 2, 'Pizza': 2, 'Espagnole': 2, 'Chinoise': 2, 'Brasserie_gastronomique': 2, 'Vietnamienne': 1, 'Traiteur': 1, 'Pub': 1, 'Mexicaine': 1, 'Japonaise': 1, 'Fusion': 1, 'Bar_a_bieres': 1, 'Amerique_centrale': 1, 'Americaine': 1}",4.12,4.09,4.07,3.83,3.38,0.13,2.06
BLM63,2015,31,19,None,None,suisse,"{'Francaise': 6, 'Europeenne': 6, 'Suisse': 2, 'Espagnole': 1, 'Chinoise': 1, 'Brasserie_gastronomique': 1, 'Asiatique': 1}",4.57,4.77,4.65,4.51,2.68,0.65,2.54
jeanrob36,2010,66,25,None,None,None,"{'Europeenne': 33, 'Francaise': 29, 'Suisse': 13, 'Pizza': 9, 'Italienne': 9, 'Mediterraneenne': 7, 'Restauration_rapide': 3, 'Asiatique': 3, 'Thai': 2, 'Saine': 2, 'Internationale': 2, 'Chinoise': 2, 'Cafe': 2, 'Vietnamienne': 1, 'Steakhouse': 1, 'Japonaise': 1, 'Indienne': 1, 'Europe_centrale': 1, 'Espagnole': 1, 'Brasserie_gastronomique': 1, 'Afghane': 1}",3.94,3.82,3.66,3.59,2.25,0.1,2.07
damiend460,2017,46,8,None,None,suisse,"{'Asiatique': 14, 'Europeenne': 13, 'Francaise': 9, 'Japonaise': 8, 'Sushi': 7, 'Restauration_rapide': 7, 'Thai': 6, 'Italienne': 5, 'Pizza': 4, 'Suisse': 3, 'Italie_du_Sud': 3, 'Americaine': 3, 'Sicilienne': 2, 'Chinoise': 2, 'Steakhouse': 1, 'Napolitaine': 1, 'Fusion': 1, 'Europe_centrale': 1, 'Campanie': 1, 'Cafe': 1, 'Brasserie_gastronomique': 1}",4.07,4.17,4.01,3.78,3.24,0.07,2.32
kellynk20,2017,50,19,None,None,france,"{'Europeenne': 17, 'Francaise': 13, 'Mediterraneenne': 6, 'Suisse': 5, 'Saine': 3, 'Internationale': 3, 'Moderne': 2, 'Italienne': 2, 'Brasserie_gastronomique': 2, 'Asiatique': 2, 'Suedoise': 1, 'Sushi': 1, 'Steakhouse': 1, 'Scandinave': 1, 'Norvegienne': 1, 'Japonaise': 1, 'Grillades': 1, 'Fusion': 1, 'Europe_centrale': 1, 'Diner': 1, 'Chinoise': 1}",4.31,4.43,4.31,3.9,3.5,0.62,2.86
celia519,2012,116,49,None,None,suisse,"{'Europeenne': 58, 'Francaise': 49, 'Suisse': 32, 'Italienne': 11, 'Internationale': 11, 'Mediterraneenne': 7, 'Pizza': 5, 'Saine': 3, 'Grillades': 3, 'Europe_centrale': 3, 'Chinoise': 3, 'Asiatique': 3, 'Steakhouse': 2, 'Portugaise': 2, 'Moderne': 2, 'Libanaise': 2, 'Cafe': 2, 'Tunisienne': 1, 'Restauration_rapide': 1, 'Marocaine': 1, 'Indienne': 1, 'Diner': 1, 'Brasserie_gastronomique': 1, 'Americaine': 1}",3.93,4.08,4.05,3.78,2.61,0.1,2.24
Youri O,2015,42,9,25-34,H,suisse,"{'Europeenne': 17, 'Francaise': 13, 'Suisse': 8, 'Bar': 6, 'Pub': 4, 'Asiatique': 4, 'Cafe': 3, 'Thai': 2, 'Restauration_rapide': 2, 'Japonaise': 2, 'Internationale': 2, 'Brasserie_gastronomique': 2, 'Bar_a_vins': 2, 'Americaine': 2, 'Traiteur': 1, 'Sushi': 1, 'Steakhouse': 1, 'Soupes': 1, 'Mediterraneenne': 1, 'Italienne': 1, 'Europe_centrale': 1}",3.95,4.06,3.87,3.75,2.79,0.09,2.11
Yasmine E,2016,15,10,25-34,F,suisse,"{'Francaise': 8, 'Europeenne': 7, 'Asiatique': 3, 'Thai': 2, 'Suisse': 2, 'Mediterraneenne': 2, 'Italienne': 2, 'Chinoise': 2, 'Vietnamienne': 1, 'Sushi': 1, 'Steakhouse': 1, 'Pizza': 1, 'Japonaise': 1, 'Internationale': 1, 'Grillades': 1}",4.1,4.17,4.1,3.89,2.73,0.08,2.33
710j_r_mys,2015,5,4,None,None,suisse,"{'Europeenne': 3, 'Suisse': 1, 'Italienne': 1, 'Francaise': 1, 'Chinoise': 1, 'Bar_a_vins': 1, 'Asiatique': 1}",4.16,4.47,4.34,4.0,4.31,0.31,2.31
gloriao187,2014,73,51,None,None,suisse,"{'Europeenne': 6, 'Francaise': 5, 'Suisse': 4, 'Europe_centrale': 2, 'Mediterraneenne': 1, 'Moderne': 1, 'Italienne': 1, 'Grillades': 1, 'Chinoise': 1, 'Brasserie_gastronomique': 1, 'Asiatique': 1}",4.04,4.08,3.96,3.83,3.87,0.26,2.39
Peperacing,2013,377,148,35-49,H,suisse,"{'Europeenne': 105, 'Francaise': 64, 'Suisse': 59, 'Italienne': 36, 'Mediterraneenne': 31, 'Pizza': 16, 'Asiatique': 16, 'Japonaise': 10, 'Internationale': 8, 'Sushi': 7, 'Grillades': 7, 'Europe_centrale': 7, 'Steakhouse': 6, 'Bar': 6, 'Pub': 4, 'Vietnamienne': 3, 'Saine': 3, 'Moderne': 3, 'Mexicaine': 3, 'Espagnole': 3, 'Chinoise': 3, 'Cafe': 3, 'Brasserie_gastronomique': 3, 'Amerique_centrale': 3, 'Americaine': 3, 'Traiteur': 2, 'Thai': 2, 'Italie_du_Sud': 2, 'Indienne': 2, 'Bresilienne': 2, 'Argentine': 2, 'Sarde': 1, 'Restauration_rapide': 1, 'Portugaise': 1, 'Pakistanaise': 1, 'Lombarde': 1, 'Libanaise': 1, 'Latino': 1, 'Italie_du_Nord': 1, 'Italie_du_Centre': 1, 'Fusion': 1}",4.03,4.12,3.96,3.72,3.15,0.09,2.2
Alexandra_et_Laurent,2015,146,158,None,None,france,"{'Europeenne': 15, 'Italienne': 8, 'Francaise': 7, 'Suisse': 6, 'Mediterraneenne': 4, 'Pizza': 3, 'Chinoise': 3, 'Asiatique': 3, 'Romana': 2, 'Latium': 2, 'Italie_du_Centre': 2, 'Brasserie_gastronomique': 2, 'Vietnamienne': 1, 'Thai': 1, 'Steakhouse': 1, 'Pub': 1, 'Indienne': 1}",3.93,4.1,3.92,3.78,3.15,0.14,2.19
Kali21ch,2014,9,3,None,None,suisse,"{'Francaise': 1, 'Europeenne': 1, 'Chinoise': 1, 'Asiatique': 1}",4.0,4.5,4.5,4.5,3.75,0.5,2.0
618CatherineO,2012,74,143,35-49,F,suisse,"{'Francaise': 5, 'Europeenne': 5, 'Asiatique': 5, 'Japonaise': 3, 'Fusion': 2, 'Chinoise': 2, 'Suisse': 1, 'Steakhouse': 1, 'Mediterraneenne': 1, 'Internationale': 1}",4.23,4.34,4.39,3.85,3.04,0.33,2.43
Loulou214,2012,18,138,None,None,suisse,"{'Francaise': 2, 'Europeenne': 2, 'Turque': 1, 'Pub': 1, 'Internationale': 1, 'Chinoise': 1, 'Canadienne': 1, 'Cafe': 1, 'Asiatique': 1, 'Americaine': 1}",4.23,3.77,3.81,3.5,3.0,0.38,2.54
antoineD85,2013,61,37,None,None,suisse,"{'Europeenne': 7, 'Mediterraneenne': 4, 'Suisse': 3, 'Italienne': 3, 'Francaise': 3, 'Saine': 2, 'Pizza': 2, 'Moderne': 2, 'Asiatique': 2, 'Ethiopienne': 1, 'Vietnamienne': 1, 'Thai': 1, 'Peruvienne': 1, 'Libanaise': 1, 'Latino': 1, 'Japonaise': 1, 'Internationale': 1, 'Europe_centrale': 1, 'Chinoise': 1, 'Brasserie_gastronomique': 1, 'Bar_a_bieres': 1, 'Arabe': 1, 'Africaine': 1}",4.25,3.94,3.87,3.69,2.18,0.19,2.0
NicoR402,2009,43,90,None,None,None,"{'Europeenne': 2, 'Asiatique': 2, 'Thai': 1, 'Suisse': 1, 'Saine': 1, 'Fusion': 1, 'Francaise': 1, 'Europe_centrale': 1, 'Chinoise': 1}",4.35,4.41,4.56,4.5,1.85,0.12,2.0
VlAdvisor,2013,28,28,35-49,H,suisse,"{'Europeenne': 14, 'Suisse': 7, 'Francaise': 6, 'Pizza': 4, 'Italienne': 4, 'Mediterraneenne': 2, 'Europe_centrale': 2, 'Asiatique': 2, 'Portugaise': 1, 'Nepalaise': 1, 'Grillades': 1, 'Grecque': 1, 'Diner': 1, 'Chinoise': 1, 'Cafe': 1, 'Americaine': 1}",3.86,4.02,4.01,3.94,2.31,0.0,1.8
FannyGui,2009,29,18,None,None,suisse,"{'Europeenne': 6, 'Asiatique': 5, 'Francaise': 4, 'Japonaise': 3, 'Thai': 2, 'Sushi': 2, 'Mediterraneenne': 2, 'Moderne': 2, 'Suisse': 1, 'Steakhouse': 1, 'Pizza': 1, 'Italienne': 1, 'Internationale': 1, 'Indonesienne': 1, 'Indienne': 1, 'Chinoise': 1, 'Brasserie_gastronomique': 1, 'Americaine': 1}",3.87,4.09,3.96,3.74,3.02,0.0,2.07
SamirM1521,2017,3,2,None,None,None,"{'Asiatique': 2, 'Sushi': 1, 'Steakhouse': 1, 'Restauration_rapide': 1, 'Japonaise': 1, 'Internationale': 1, 'Francaise': 1, 'Chinoise': 1, 'Cafe': 1}",3.67,3.83,3.67,3.83,3.17,0.0,1.67
CecilePerc,2013,26,28,25-34,F,france,"{'Francaise': 5, 'Europeenne': 4, 'Asiatique': 2, 'Vietnamienne': 1, 'Thai': 1, 'Sushi': 1, 'Suisse': 1, 'Saine': 1, 'Pub': 1, 'Japonaise': 1, 'Chinoise': 1, 'Bar_a_vins': 1, 'Bar': 1}",3.95,4.01,4.07,3.95,2.59,0.14,2.0
mele2ch,2016,21,17,35-49,F,france,"{'Italienne': 2, 'Asiatique': 2, 'Sushi': 1, 'Pizza': 1, 'Japonaise': 1, 'Europeenne': 1, 'Chinoise': 1}",3.77,3.9,4.03,3.63,1.67,0.0,2.27
Jean_tr2,2016,4,4,None,None,None,"{'Asiatique': 2, 'Sushi': 1, 'Japonaise': 1, 'Chinoise': 1}",3.5,3.5,3.5,3.5,3.0,0.0,2.0
yodan1234,2016,12,6,None,None,france,"{'Francaise': 4, 'Europeenne': 3, 'Sushi': 2, 'Japonaise': 2, 'Asiatique': 2, 'Vietnamienne': 1, 'Suisse': 1, 'Pub': 1, 'Mediterraneenne': 1, 'Libanaise': 1, 'Indienne': 1, 'Grillades': 1, 'Chinoise': 1, 'Bar': 1}",3.61,3.83,3.67,3.55,1.75,0.12,1.78
StephNuAl,2016,19,8,None,None,suisse,"{'Asiatique': 4, 'Sushi': 3, 'Japonaise': 3, 'Restauration_rapide': 1, 'Chinoise': 1}",3.71,3.96,3.96,3.64,3.04,0.0,2.0
Di B,2015,108,64,50-64,H,suisse,"{'Francaise': 11, 'Europeenne': 11, 'Suisse': 5, 'Asiatique': 5, 'Thai': 2, 'Japonaise': 2, 'Europe_centrale': 2, 'Chinoise': 2, 'Sushi': 1, 'Saine': 1, 'Pub': 1, 'Italienne': 1, 'Indienne': 1, 'Fusion': 1, 'Brasserie_gastronomique': 1}",3.96,4.22,4.04,3.82,3.14,0.06,2.22
