username,registration_date,nb_of_comments,nb_of_cities,age,sex,country,top_cuisines,avg_overall_rating,avg_cuisine_rating,avg_service_rating,avg_quality_price_rating,avg_mood_rating,avg_michelin,avg_price_range_estimation
simpson1000,2014,17,6,None,None,suisse,"{'Europeenne': 9, 'Suisse': 6, 'Francaise': 5, 'Italienne': 2, 'Chinoise': 2, 'Asiatique': 2, 'Pizza': 1, 'Japonaise': 1, 'Cafe': 1, 'Brasserie_gastronomique': 1}",4.08,3.94,3.9,3.82,1.65,0.17,1.83
Stephan-Jack,2012,19,28,50-64,H,france,"{'Suisse': 2, 'Europeenne': 2, 'Pizza': 1, 'Japonaise': 1, 'Italienne': 1, 'Chinoise': 1, 'Asiatique': 1}",3.68,3.86,3.55,3.73,3.68,0.0,2.0
scorpio0118,2012,12,533,25-34,H,suisse,"{'Portugaise': 1, 'Japonaise': 1, 'Europeenne': 1, 'Chinoise': 1, 'Bresilienne': 1, 'Asiatique': 1}",3.5,3.75,4.0,3.5,1.75,0.0,2.0
oli_fntn,2014,17,8,None,None,None,"{'Europeenne': 4, 'Suisse': 3, 'Francaise': 3, 'Asiatique': 2, 'Thai': 1, 'Sushi': 1, 'Pizza': 1, 'Japonaise': 1, 'Italienne': 1, 'Chinoise': 1}",4.3,4.2,4.1,3.9,2.2,0.0,2.2
domdom1950,2011,19,23,None,None,france,"{'Suisse': 1, 'Pizza': 1, 'Japonaise': 1, 'Italienne': 1, 'Europeenne': 1, 'Chinoise': 1, 'Asiatique': 1}",3.5,3.81,3.62,3.62,3.5,0.0,2.0
Viganais,2013,17,12,None,None,None,"{'Europeenne': 2, 'Suisse': 1, 'Pizza': 1, 'Japonaise': 1, 'Italienne': 1, 'Francaise': 1, 'Chinoise': 1, 'Brasserie_gastronomique': 1, 'Asiatique': 1}",3.83,4.04,3.92,3.75,3.67,0.0,2.0
Sab2604,2015,9,7,None,None,suisse,"{'Sushi': 1, 'Japonaise': 1, 'Chinoise': 1, 'Asiatique': 1}",5.0,4.5,4.5,4.5,0.0,0.0,2.0
mams01,2019,10,11,None,None,None,"{'Sushi': 1, 'Japonaise': 1, 'Chinoise': 1, 'Asiatique': 1}",5.0,4.5,4.5,4.5,0.0,0.0,2.0
TheJord322,2018,1,1,None,None,None,"{'Sushi': 1, 'Japonaise': 1, 'Chinoise': 1, 'Asiatique': 1}",5.0,4.5,4.5,4.5,0.0,0.0,2.0
811maximes,2016,4,4,None,None,None,"{'Chinoise': 2, 'Asiatique': 2, 'Sushi': 1, 'Japonaise': 1}",4.5,4.25,4.0,4.25,0.0,0.0,2.0
Jet00993722758,2019,1,1,None,None,None,"{'Sushi': 1, 'Japonaise': 1, 'Chinoise': 1, 'Asiatique': 1}",5.0,4.5,4.5,4.5,0.0,0.0,2.0
Leguillier80200,2019,1,1,None,None,None,"{'Sushi': 1, 'Japonaise': 1, 'Chinoise': 1, 'Asiatique': 1}",5.0,4.5,4.5,4.5,0.0,0.0,2.0
Noaninho,2021,1,1,None,None,None,"{'Japonaise': 1, 'Chinoise': 1, 'Asiatique': 1}",3.5,4.0,4.0,4.0,3.5,0.0,2.0
709noemiem,2020,1,1,None,None,None,"{'Japonaise': 1, 'Chinoise': 1, 'Asiatique': 1}",3.5,4.0,4.0,4.0,3.5,0.0,2.0
FCPir,2019,2,1,None,None,None,"{'Japonaise': 1, 'Chinoise': 1, 'Asiatique': 1}",3.5,4.0,4.0,4.0,3.5,0.0,2.0
Adventurer760777,2018,2,1,None,None,None,"{'Japonaise': 1, 'Europeenne': 1, 'Chinoise': 1, 'Asiatique': 1}",3.5,4.0,4.0,4.0,3.5,0.0,2.0
fionas507,2015,1,2,None,None,suisse,"{'Japonaise': 1, 'Chinoise': 1, 'Asiatique': 1}",3.5,4.0,4.0,4.0,3.5,0.0,2.0
chantal198,2013,4,4,None,None,None,"{'Japonaise': 1, 'Chinoise': 1, 'Asiatique': 1}",3.5,4.0,4.0,4.0,3.5,0.0,2.0
kantinf,2016,2,2,None,None,suisse,"{'Japonaise': 1, 'Chinoise': 1, 'Asiatique': 1}",3.5,4.0,4.0,4.0,3.5,0.0,2.0
Didinel96,2014,1,4,None,None,None,"{'Japonaise': 1, 'Chinoise': 1, 'Asiatique': 1}",3.5,4.0,4.0,4.0,3.5,0.0,2.0
imaidr,2015,7,6,None,None,emirats arabes unis,"{'Japonaise': 1, 'Chinoise': 1, 'Asiatique': 1}",3.5,4.0,4.0,4.0,3.5,0.0,2.0
magagio,2011,11,5,None,None,suisse,"{'Suisse': 3, 'Europeenne': 3, 'Francaise': 2, 'Sushi': 1, 'Saine': 1, 'Restauration_rapide': 1, 'Japonaise': 1, 'Italienne': 1, 'Chinoise': 1, 'Cafe': 1, 'Asiatique': 1, 'Americaine': 1}",4.59,4.61,4.5,4.5,0.0,0.22,1.78
isabelle0716,2020,5,1,None,None,None,"{'Suisse': 2, 'Saine': 2, 'Traiteur': 1, 'Restauration_rapide': 1, 'Mediterraneenne': 1, 'Japonaise': 1, 'Francaise': 1, 'Europeenne': 1, 'Europe_centrale': 1, 'Chinoise': 1, 'Cafe': 1, 'Brasserie_gastronomique': 1, 'Bar_a_bieres': 1, 'Bar': 1, 'Asiatique': 1, 'Arabe': 1, 'Americaine': 1}",4.7,3.45,3.45,3.45,0.4,0.0,1.75
DavidB21937,2016,2,2,None,None,None,"{'Sushi': 1, 'Japonaise': 1, 'Europeenne': 1, 'Brasserie_gastronomique': 1, 'Asiatique': 1}",4.5,4.5,4.28,4.0,0.0,0.0,2.44
Jay_4777,2022,1,1,None,None,None,"{'Sushi': 1, 'Japonaise': 1, 'Chinoise': 1, 'Asiatique': 1}",4.0,4.0,4.0,4.0,0.0,0.0,2.0
kekelepigeon,2019,1,1,None,None,None,"{'Sushi': 1, 'Japonaise': 1, 'Chinoise': 1, 'Asiatique': 1}",4.0,4.0,4.0,4.0,0.0,0.0,2.0
Sterilium_0,2021,1,1,None,None,None,"{'Sushi': 1, 'Japonaise': 1, 'Chinoise': 1, 'Asiatique': 1}",4.0,4.0,4.0,4.0,0.0,0.0,2.0
CID252,2019,16,10,None,None,suisse,"{'Sushi': 1, 'Suisse': 1, 'Japonaise': 1, 'Francaise': 1, 'Europeenne': 1, 'Chinoise': 1, 'Asiatique': 1}",4.25,4.0,4.25,4.25,0.0,0.0,2.0
Gaetanwu,2019,1,1,None,None,None,"{'Sushi': 1, 'Japonaise': 1, 'Chinoise': 1, 'Asiatique': 1}",4.0,4.0,4.0,4.0,0.0,0.0,2.0
04dom,2019,1,1,None,None,None,"{'Sushi': 1, 'Japonaise': 1, 'Chinoise': 1, 'Asiatique': 1}",4.0,4.0,4.0,4.0,0.0,0.0,2.0
jessicad977,2014,5,2,None,None,suisse,"{'Sushi': 1, 'Japonaise': 1, 'Chinoise': 1, 'Cafe': 1, 'Asiatique': 1}",4.31,4.31,4.62,4.31,0.0,0.0,2.0
catherinepm2017,2017,4,4,None,None,suisse,"{'Sushi': 1, 'Japonaise': 1, 'Chinoise': 1, 'Asiatique': 1}",4.0,4.0,4.0,4.0,0.0,0.0,2.0
daviddavida,2017,3,1,None,None,suisse,"{'Sushi': 1, 'Suisse': 1, 'Japonaise': 1, 'Francaise': 1, 'Europeenne': 1, 'Chinoise': 1, 'Asiatique': 1}",3.92,4.0,4.08,4.0,0.0,0.0,2.0
MaxD2417,2016,15,9,None,None,suisse,"{'Sushi': 1, 'Suisse': 1, 'Japonaise': 1, 'Europe_centrale': 1, 'Chinoise': 1, 'Brasserie_gastronomique': 1, 'Bar_a_bieres': 1, 'Bar': 1, 'Asiatique': 1}",4.0,4.0,4.0,4.0,2.29,0.0,2.0
FabienF326,2017,1,1,None,None,None,"{'Sushi': 1, 'Japonaise': 1, 'Chinoise': 1, 'Asiatique': 1}",4.0,4.0,4.0,4.0,0.0,0.0,2.0
Claude-AlainBl,2021,4,1,None,None,None,"{'Suisse': 1, 'Japonaise': 1, 'Europeenne': 1, 'Chinoise': 1, 'Asiatique': 1}",4.54,1.61,1.61,1.61,0.0,0.0,2.36
Ludi-neko,2017,2,2,None,None,suisse,"{'Japonaise': 1, 'Chinoise': 1, 'Asiatique': 1}",4.5,4.5,4.5,4.5,0.0,0.0,2.0
duncanbrando122,2018,5,4,None,None,suisse,"{'Francaise': 3, 'Europeenne': 3, 'Suisse': 2, 'Mediterraneenne': 2, 'Italienne': 2, 'Saine': 1, 'Japonaise': 1, 'Chinoise': 1, 'Asiatique': 1}",4.63,4.63,4.5,4.24,1.18,0.26,2.26
Psychospaces,2015,9,9,None,None,suisse,"{'Japonaise': 1, 'Chinoise': 1, 'Asiatique': 1}",4.5,4.5,4.5,4.5,0.0,0.0,2.0
F I,2015,2,5,None,None,suisse,"{'Sushi': 1, 'Japonaise': 1, 'Chinoise': 1, 'Asiatique': 1}",4.5,4.5,4.5,4.5,0.0,0.0,2.0
DorindaK9,2017,6,6,None,None,suisse,"{'Sushi': 1, 'Japonaise': 1, 'Chinoise': 1, 'Asiatique': 1}",4.5,4.5,4.5,4.5,0.0,0.0,2.0
ro-la199Suisse,2017,5,105,18-24,F,None,"{'Sushi': 1, 'Japonaise': 1, 'Chinoise': 1, 'Asiatique': 1}",4.5,4.5,4.5,4.5,0.0,0.0,2.0
angelicafigus,2020,1,1,None,None,None,"{'Sushi': 1, 'Japonaise': 1, 'Chinoise': 1, 'Asiatique': 1}",4.5,4.5,4.5,4.5,0.0,0.0,2.0
MarcoGiordano1,2019,4,7,None,None,italie,"{'Sushi': 1, 'Japonaise': 1, 'Chinoise': 1, 'Asiatique': 1}",4.5,4.5,4.5,4.5,0.0,0.0,2.0
78alfonsof,2020,1,1,None,None,italie,"{'Sushi': 1, 'Japonaise': 1, 'Chinoise': 1, 'Asiatique': 1}",4.5,4.5,4.5,4.5,0.0,0.0,2.0
713mallyrCologno ,2016,28,13,None,None,italie,"{'Sushi': 1, 'Japonaise': 1, 'Chinoise': 1, 'Asiatique': 1}",4.5,4.5,4.5,4.5,0.0,0.0,2.0
lunastella86,2015,47,38,25-34,F,italie,"{'Sushi': 1, 'Japonaise': 1, 'Chinoise': 1, 'Asiatique': 1}",4.5,4.5,4.5,4.5,0.0,0.0,2.0
melvigia,2012,2,1,None,None,italie,"{'Sushi': 1, 'Japonaise': 1, 'Chinoise': 1, 'Asiatique': 1}",4.5,4.5,4.5,4.5,0.0,0.0,2.0
martina9323,2016,3,3,None,None,italie,"{'Sushi': 1, 'Japonaise': 1, 'Chinoise': 1, 'Asiatique': 1}",4.5,4.5,4.5,4.5,0.0,0.0,2.0
Ire43,2017,7,6,None,None,None,"{'Sushi': 1, 'Japonaise': 1, 'Chinoise': 1, 'Asiatique': 1}",4.5,4.5,4.5,4.5,0.0,0.0,2.0
AngelaLM90,2016,3,2,None,None,None,"{'Sushi': 1, 'Japonaise': 1, 'Chinoise': 1, 'Asiatique': 1}",4.5,4.5,4.5,4.5,0.0,0.0,2.0
Axel ,2011,69,30,50-64,H,allemagne,"{'Europe_centrale': 1, 'Autrichienne': 1, 'Allemande': 1}",4.0,4.0,4.0,3.5,0.0,0.0,1.0
887dianei,2014,12,10,None,None,suisse,"{'Suisse': 2, 'Europeenne': 2, 'Moderne': 1, 'Japonaise': 1, 'Internationale': 1, 'Europe_centrale': 1}",4.0,4.21,3.92,3.71,3.71,0.0,2.0
619nunod,2014,25,23,None,None,france,"{'Europeenne': 2, 'Suisse': 1, 'Sarde': 1, 'Mediterraneenne': 1, 'Japonaise': 1, 'Italienne': 1, 'Italie_du_Sud': 1, 'Europe_centrale': 1, 'Asiatique': 1}",4.17,4.33,4.17,3.83,4.17,0.0,2.0
60biss,2019,4,4,None,None,None,"{'Sushi': 1, 'Saine': 1, 'Japonaise': 1, 'Asiatique': 1}",4.5,5.0,4.5,5.0,0.0,0.0,2.0
NathalieK454,2012,2,1,None,None,suisse,"{'Sushi': 1, 'Saine': 1, 'Pizza': 1, 'Japonaise': 1, 'Italienne': 1, 'Europeenne': 1, 'Asiatique': 1}",4.5,4.5,4.25,4.5,2.0,0.0,2.0
GuillaumeBarb,2017,1,2,None,None,None,"{'Sushi': 1, 'Saine': 1, 'Japonaise': 1, 'Asiatique': 1}",4.5,5.0,4.5,5.0,0.0,0.0,2.0
792pascalem,2015,1,1,None,None,None,"{'Sushi': 1, 'Saine': 1, 'Japonaise': 1, 'Asiatique': 1}",4.5,5.0,4.5,5.0,0.0,0.0,2.0
Go545822MC,2014,1,2,None,None,suisse,"{'Sushi': 1, 'Saine': 1, 'Japonaise': 1, 'Asiatique': 1}",4.5,5.0,4.5,5.0,0.0,0.0,2.0
fpernet,2015,1,1,None,None,suisse,"{'Sushi': 1, 'Saine': 1, 'Japonaise': 1, 'Asiatique': 1}",4.5,5.0,4.5,5.0,0.0,0.0,2.0
Eric_Barroud,2018,1,1,None,None,None,"{'Sushi': 1, 'Saine': 1, 'Japonaise': 1, 'Asiatique': 1}",4.5,5.0,4.5,5.0,0.0,0.0,2.0
lanavi75,2014,5,5,None,None,None,"{'Sushi': 1, 'Saine': 1, 'Japonaise': 1, 'Asiatique': 1}",4.5,5.0,4.5,5.0,0.0,0.0,2.0
Annonceur,2017,1,1,None,None,None,"{'Sushi': 1, 'Saine': 1, 'Japonaise': 1, 'Asiatique': 1}",4.5,5.0,4.5,5.0,0.0,0.0,2.0
wanhua s,2017,1,1,None,None,None,"{'Sushi': 1, 'Saine': 1, 'Japonaise': 1, 'Asiatique': 1}",4.5,5.0,4.5,5.0,0.0,0.0,2.0
Foodietraveler1111,2019,3,4,None,None,None,"{'Sushi': 1, 'Saine': 1, 'Japonaise': 1, 'Asiatique': 1}",4.5,5.0,4.5,5.0,0.0,0.0,2.0
445aur_liamVillars-sur-,2015,34,24,None,None,suisse,"{'Sushi': 1, 'Saine': 1, 'Japonaise': 1, 'Italienne': 1, 'Asiatique': 1}",4.25,4.5,4.25,4.5,0.0,0.0,2.0
Stephen V,2014,18,13,None,None,None,"{'Vietnamienne': 1, 'Sushi': 1, 'Japonaise': 1, 'Italienne': 1, 'Grillades': 1, 'Chinoise': 1, 'Asiatique': 1}",3.75,3.75,3.75,3.75,0.0,0.0,1.5
sandrinemF9166EH,2022,1,1,None,None,None,"{'Vietnamienne': 1, 'Sushi': 1, 'Japonaise': 1, 'Grillades': 1, 'Chinoise': 1, 'Asiatique': 1}",4.0,4.0,4.0,4.0,0.0,0.0,1.0
CalkKTiss,2016,1,2,None,None,None,"{'Vietnamienne': 1, 'Sushi': 1, 'Japonaise': 1, 'Grillades': 1, 'Chinoise': 1, 'Asiatique': 1}",4.0,4.0,4.0,4.0,0.0,0.0,1.0
232ana_sc,2022,1,1,None,None,None,"{'Vietnamienne': 1, 'Sushi': 1, 'Japonaise': 1, 'Grillades': 1, 'Chinoise': 1, 'Asiatique': 1}",4.0,4.0,4.0,4.0,0.0,0.0,1.0
aureliej353,2020,2,2,None,None,None,"{'Vietnamienne': 1, 'Sushi': 1, 'Japonaise': 1, 'Grillades': 1, 'Chinoise': 1, 'Asiatique': 1}",4.0,4.0,4.0,4.0,0.0,0.0,1.0
Go660865,2016,1,1,None,None,None,"{'Vietnamienne': 1, 'Sushi': 1, 'Japonaise': 1, 'Grillades': 1, 'Chinoise': 1, 'Asiatique': 1}",4.0,4.0,4.0,4.0,0.0,0.0,1.0
Alicya200,2021,1,1,None,None,None,"{'Vietnamienne': 1, 'Sushi': 1, 'Japonaise': 1, 'Grillades': 1, 'Chinoise': 1, 'Asiatique': 1}",4.0,4.0,4.0,4.0,0.0,0.0,1.0
643r_mig,2018,1,1,None,None,None,"{'Vietnamienne': 1, 'Sushi': 1, 'Japonaise': 1, 'Grillades': 1, 'Chinoise': 1, 'Asiatique': 1}",4.0,4.0,4.0,4.0,0.0,0.0,1.0
Enola_prnlt_,2020,2,2,None,None,None,"{'Vietnamienne': 1, 'Sushi': 1, 'Japonaise': 1, 'Grillades': 1, 'Chinoise': 1, 'Asiatique': 1}",4.0,4.0,4.0,4.0,0.0,0.0,1.0
valentinbL2262BN,2020,1,1,None,None,None,"{'Vietnamienne': 1, 'Sushi': 1, 'Japonaise': 1, 'Grillades': 1, 'Chinoise': 1, 'Asiatique': 1}",4.0,4.0,4.0,4.0,0.0,0.0,1.0
flownoname,2019,1,1,None,None,france,"{'Vietnamienne': 1, 'Sushi': 1, 'Japonaise': 1, 'Grillades': 1, 'Chinoise': 1, 'Asiatique': 1}",4.0,4.0,4.0,4.0,0.0,0.0,1.0
Louisette C,2014,13,9,None,None,france,"{'Vietnamienne': 2, 'Sushi': 2, 'Japonaise': 2, 'Grillades': 2, 'Chinoise': 2, 'Asiatique': 2}",4.0,4.0,4.0,4.0,0.0,0.0,1.0
andrieumarius431,2018,4,4,None,None,None,"{'Vietnamienne': 1, 'Sushi': 1, 'Japonaise': 1, 'Grillades': 1, 'Chinoise': 1, 'Asiatique': 1}",4.0,4.0,4.0,4.0,0.0,0.0,1.0
99laurineq,2017,4,4,None,None,france,"{'Vietnamienne': 1, 'Sushi': 1, 'Japonaise': 1, 'Grillades': 1, 'Chinoise': 1, 'Asiatique': 1}",4.0,4.0,4.0,4.0,0.0,0.0,1.0
itanje,2015,21,7,None,None,france,"{'Vietnamienne': 1, 'Sushi': 1, 'Japonaise': 1, 'Grillades': 1, 'Chinoise': 1, 'Asiatique': 1}",4.0,4.0,4.0,4.0,0.0,0.0,1.0
Aycx,2012,4,5,None,None,france,"{'Vietnamienne': 1, 'Sushi': 1, 'Japonaise': 1, 'Grillades': 1, 'Chinoise': 1, 'Asiatique': 1}",4.0,4.0,4.0,4.0,0.0,0.0,1.0
th_ol900,2016,2,2,None,None,france,"{'Vietnamienne': 1, 'Sushi': 1, 'Japonaise': 1, 'Grillades': 1, 'Chinoise': 1, 'Asiatique': 1}",4.0,4.0,4.0,4.0,0.0,0.0,1.0
paulinec347,2012,21,17,None,None,france,"{'Vietnamienne': 1, 'Sushi': 1, 'Japonaise': 1, 'Grillades': 1, 'Chinoise': 1, 'Asiatique': 1}",4.0,4.0,4.0,4.0,0.0,0.0,1.0
781amandinev,2016,6,5,None,None,None,"{'Vietnamienne': 1, 'Sushi': 1, 'Japonaise': 1, 'Grillades': 1, 'Chinoise': 1, 'Asiatique': 1}",4.0,4.0,4.0,4.0,0.0,0.0,1.0
celcrx,2017,15,10,None,None,france,"{'Vietnamienne': 1, 'Sushi': 1, 'Japonaise': 1, 'Grillades': 1, 'Chinoise': 1, 'Asiatique': 1}",4.0,4.0,4.0,4.0,0.0,0.0,1.0
celseb74,2008,20,32,None,None,france,"{'Vietnamienne': 1, 'Sushi': 1, 'Japonaise': 1, 'Grillades': 1, 'Chinoise': 1, 'Asiatique': 1}",4.0,4.0,4.0,4.0,0.0,0.0,1.0
decaromargherita,2018,1,1,None,None,france,"{'Vietnamienne': 1, 'Sushi': 1, 'Japonaise': 1, 'Grillades': 1, 'Chinoise': 1, 'Asiatique': 1}",4.0,4.0,4.0,4.0,0.0,0.0,1.0
Jean Michel S,2013,5,5,None,None,None,"{'Vietnamienne': 1, 'Sushi': 1, 'Japonaise': 1, 'Grillades': 1, 'Chinoise': 1, 'Asiatique': 1}",4.0,4.0,4.0,4.0,0.0,0.0,1.0
Didier b,2014,45,44,None,None,france,"{'Vietnamienne': 1, 'Sushi': 1, 'Japonaise': 1, 'Grillades': 1, 'Chinoise': 1, 'Asiatique': 1}",4.0,4.0,4.0,4.0,0.0,0.0,1.0
Wander399504,2012,8,6,None,None,france,"{'Vietnamienne': 1, 'Sushi': 1, 'Japonaise': 1, 'Grillades': 1, 'Chinoise': 1, 'Asiatique': 1}",4.0,4.0,4.0,4.0,0.0,0.0,1.0
Cassandre V,2017,1,1,None,None,None,"{'Vietnamienne': 1, 'Sushi': 1, 'Japonaise': 1, 'Grillades': 1, 'Chinoise': 1, 'Asiatique': 1}",4.0,4.0,4.0,4.0,0.0,0.0,1.0
DOR H,2014,32,22,None,None,None,"{'Vietnamienne': 1, 'Sushi': 1, 'Japonaise': 1, 'Grillades': 1, 'Chinoise': 1, 'Asiatique': 1}",4.0,4.0,4.0,4.0,0.0,0.0,1.0
Helene G,2016,3,3,None,None,None,"{'Vietnamienne': 1, 'Sushi': 1, 'Japonaise': 1, 'Grillades': 1, 'Chinoise': 1, 'Asiatique': 1}",4.0,4.0,4.0,4.0,0.0,0.0,1.0
melouchff,2013,149,103,18-24,F,france,"{'Vietnamienne': 1, 'Sushi': 1, 'Japonaise': 1, 'Grillades': 1, 'Chinoise': 1, 'Asiatique': 1}",4.0,4.0,4.0,4.0,0.0,0.0,1.0
BettyR74,2013,6,5,None,None,france,"{'Vietnamienne': 1, 'Sushi': 1, 'Japonaise': 1, 'Grillades': 1, 'Chinoise': 1, 'Asiatique': 1}",4.0,4.0,4.0,4.0,0.0,0.0,1.0
yannericmm,2015,34,12,None,None,france,"{'Vietnamienne': 1, 'Sushi': 1, 'Japonaise': 1, 'Grillades': 1, 'Chinoise': 1, 'Asiatique': 1}",4.0,4.0,4.0,4.0,0.0,0.0,1.0
Moben34,2018,23,12,None,None,france,"{'Vietnamienne': 1, 'Sushi': 1, 'Japonaise': 1, 'Grillades': 1, 'Chinoise': 1, 'Asiatique': 1}",4.0,4.0,4.0,4.0,0.0,0.0,1.0
victord852,2016,26,12,None,None,None,"{'Vietnamienne': 1, 'Sushi': 1, 'Japonaise': 1, 'Grillades': 1, 'Chinoise': 1, 'Asiatique': 1}",4.0,4.0,4.0,4.0,0.0,0.0,1.0
Patch L,2016,2,3,None,None,france,"{'Vietnamienne': 1, 'Sushi': 1, 'Japonaise': 1, 'Grillades': 1, 'Chinoise': 1, 'Asiatique': 1}",4.0,4.0,4.0,4.0,0.0,0.0,1.0
NICOD E,2015,29,20,None,None,None,"{'Vietnamienne': 1, 'Sushi': 1, 'Japonaise': 1, 'Grillades': 1, 'Chinoise': 1, 'Asiatique': 1}",4.0,4.0,4.0,4.0,0.0,0.0,1.0
jenn3117,2016,1,1,None,None,france,"{'Vietnamienne': 1, 'Sushi': 1, 'Japonaise': 1, 'Grillades': 1, 'Chinoise': 1, 'Asiatique': 1}",4.0,4.0,4.0,4.0,0.0,0.0,1.0
SabrinaS2896,2012,3,44,None,None,None,"{'Vietnamienne': 1, 'Sushi': 1, 'Japonaise': 1, 'Grillades': 1, 'Chinoise': 1, 'Asiatique': 1}",4.0,4.0,4.0,4.0,0.0,0.0,1.0
VirginieS483,2012,2,145,None,None,None,"{'Vietnamienne': 1, 'Sushi': 1, 'Japonaise': 1, 'Grillades': 1, 'Francaise': 1, 'Europeenne': 1, 'Chinoise': 1, 'Asiatique': 1}",4.2,4.0,4.0,3.8,0.0,0.0,1.4
ericgP198RL,2012,10,8,None,None,france,"{'Vietnamienne': 1, 'Sushi': 1, 'Japonaise': 1, 'Grillades': 1, 'Chinoise': 1, 'Asiatique': 1}",4.0,4.0,4.0,4.0,0.0,0.0,1.0
mireille878,2012,9,163,50-64,F,france,"{'Vietnamienne': 1, 'Sushi': 1, 'Japonaise': 1, 'Grillades': 1, 'Chinoise': 1, 'Asiatique': 1}",4.0,4.0,4.0,4.0,0.0,0.0,1.0
r0xane74,2016,13,9,None,None,france,"{'Vietnamienne': 1, 'Sushi': 1, 'Japonaise': 1, 'Grillades': 1, 'Chinoise': 1, 'Asiatique': 1}",4.0,4.0,4.0,4.0,0.0,0.0,1.0
matou74,2016,1,1,None,None,france,"{'Vietnamienne': 1, 'Sushi': 1, 'Japonaise': 1, 'Grillades': 1, 'Chinoise': 1, 'Asiatique': 1}",4.0,4.0,4.0,4.0,0.0,0.0,1.0
Navigator806240,2014,18,11,None,None,None,"{'Vietnamienne': 1, 'Sushi': 1, 'Suisse': 1, 'Japonaise': 1, 'Grillades': 1, 'Francaise': 1, 'Europeenne': 1, 'Chinoise': 1, 'Asiatique': 1}",3.75,3.75,3.75,3.5,1.75,0.0,1.5
Priscillia G,2016,2,2,None,None,france,"{'Vietnamienne': 1, 'Sushi': 1, 'Japonaise': 1, 'Grillades': 1, 'Chinoise': 1, 'Asiatique': 1}",4.0,4.0,4.0,4.0,0.0,0.0,1.0
Waren F,2016,2,2,None,None,france,"{'Vietnamienne': 1, 'Sushi': 1, 'Japonaise': 1, 'Grillades': 1, 'Chinoise': 1, 'Asiatique': 1}",4.0,4.0,4.0,4.0,0.0,0.0,1.0
853quentinl,2015,11,8,None,None,france,"{'Vietnamienne': 1, 'Sushi': 1, 'Japonaise': 1, 'Grillades': 1, 'Chinoise': 1, 'Asiatique': 1}",4.0,4.0,4.0,4.0,0.0,0.0,1.0
Mrozinski E,2014,5,3,None,None,france,"{'Vietnamienne': 1, 'Sushi': 1, 'Japonaise': 1, 'Grillades': 1, 'Chinoise': 1, 'Asiatique': 1}",4.0,4.0,4.0,4.0,0.0,0.0,1.0
Derya Y,2014,4,6,None,None,france,"{'Vietnamienne': 1, 'Sushi': 1, 'Japonaise': 1, 'Grillades': 1, 'Chinoise': 1, 'Asiatique': 1}",4.0,4.0,4.0,4.0,0.0,0.0,1.0
petiteglobetrotteuse,2015,23,26,None,None,france,"{'Vietnamienne': 1, 'Sushi': 1, 'Japonaise': 1, 'Grillades': 1, 'Chinoise': 1, 'Asiatique': 1}",4.0,4.0,4.0,4.0,0.0,0.0,1.0
Kaporal N,2015,1,1,None,None,None,"{'Vietnamienne': 1, 'Sushi': 1, 'Japonaise': 1, 'Grillades': 1, 'Chinoise': 1, 'Asiatique': 1}",4.0,4.0,4.0,4.0,0.0,0.0,1.0
"GazzoowenHermitage. Emsworth, ",2012,31,70,50-64,H,royaume-uni,"{'Vietnamienne': 1, 'Sushi': 1, 'Japonaise': 1, 'Grillades': 1, 'Chinoise': 1, 'Asiatique': 1}",4.0,4.0,4.0,4.0,0.0,0.0,1.0
RayM17033,2014,17,7,None,None,None,"{'Sushi': 1, 'Japonaise': 1, 'Asie_centrale': 1, 'Asiatique': 1}",3.78,0.0,0.0,0.0,0.0,0.0,0.89
CarloFontanino98,2022,1,1,None,None,None,"{'Sushi': 1, 'Japonaise': 1, 'Asie_centrale': 1, 'Asiatique': 1}",3.5,0.0,0.0,0.0,0.0,0.0,2.0
Pioneer40291350917,2021,12,8,None,None,suisse,"{'Sushi': 1, 'Japonaise': 1, 'Asie_centrale': 1, 'Asiatique': 1}",3.5,0.0,0.0,0.0,0.0,0.0,2.0
Davide1232,2018,2,2,None,None,italie,"{'Sushi': 1, 'Japonaise': 1, 'Asie_centrale': 1, 'Asiatique': 1}",3.5,0.0,0.0,0.0,0.0,0.0,2.0
Mangiatoregrasso,2020,1,1,None,None,None,"{'Sushi': 1, 'Japonaise': 1, 'Asie_centrale': 1, 'Asiatique': 1}",3.5,0.0,0.0,0.0,0.0,0.0,2.0
B9344SAmichaelam,2020,1,1,None,None,None,"{'Sushi': 1, 'Japonaise': 1, 'Asie_centrale': 1, 'Asiatique': 1}",3.5,0.0,0.0,0.0,0.0,0.0,2.0
87wangy,2018,3,1,None,None,None,"{'Sushi': 2, 'Japonaise': 2, 'Asie_centrale': 2, 'Asiatique': 2}",3.5,0.0,0.0,0.0,0.0,0.0,2.0
Janice R,2015,15,14,None,None,None,"{'Sushi': 1, 'Japonaise': 1, 'Asie_centrale': 1, 'Asiatique': 1}",3.5,0.0,0.0,0.0,0.0,0.0,2.0
Fabriago8,2014,55,22,None,None,italie,"{'Sushi': 1, 'Japonaise': 1, 'Asie_centrale': 1, 'Asiatique': 1}",3.5,0.0,0.0,0.0,0.0,0.0,2.0
Sissy92Bria,2018,1,1,None,None,italie,"{'Sushi': 1, 'Japonaise': 1, 'Asie_centrale': 1, 'Asiatique': 1}",3.5,0.0,0.0,0.0,0.0,0.0,2.0
